,Lat,Lon,Date,Emission
945,42.905561,-82.5944,2022-09-15 16:22:06+00:00,1353.507543
946,42.904351,-82.592939,2022-09-15 16:22:06+00:00,1251.461676
947,42.905104,-82.596638,2022-09-15 16:27:31+00:00,1378.165535
952,36.062864,-119.118984,2022-09-16 17:54:26+00:00,19.6075514
953,36.412267,-119.367808,2022-09-16 18:19:50+00:00,208.4361509
954,36.701703,-120.093406,2022-09-16 18:32:18+00:00,673.7270085
955,36.3373,-119.515259,2022-09-16 18:46:26+00:00,82.00570466
957,36.236862,-119.571003,2022-09-16 18:52:35+00:00,75.59646371
958,36.300982,-119.519928,2022-09-16 18:52:35+00:00,92.82892751
959,36.320948,-119.513901,2022-09-16 18:52:35+00:00,374.2968229
960,36.280884,-119.528268,2022-09-16 18:58:01+00:00,196.6253144
961,36.030621,-119.508072,2022-09-16 19:31:02+00:00,243.6224051
962,36.014474,-119.484522,2022-09-16 19:31:02+00:00,108.8290944
963,36.002574,-119.461403,2022-09-16 19:31:02+00:00,138.727254
964,36.0732,-119.440729,2022-09-16 19:36:55+00:00,96.71415444
965,36.100285,-119.358456,2022-09-16 19:36:55+00:00,124.066606
966,35.473772,-119.430168,2022-09-16 19:50:38+00:00,710.7315862
967,35.215274,-119.185182,2022-09-16 20:04:03+00:00,178.7806572
968,35.209705,-119.20964,2022-09-16 20:08:44+00:00,105.2128391
969,35.165888,-119.100057,2022-09-16 20:08:44+00:00,80.13512667
970,33.719523,-117.697688,2022-09-16 21:09:07+00:00,78.71173917
971,33.638429,-117.956731,2022-09-16 21:16:14+00:00,604.9883311
976,42.707981,-83.246804,2022-09-17 17:10:35+00:00,1356.50217
977,42.705797,-83.245752,2022-09-17 17:16:00+00:00,1018.068269
978,42.706996,-83.247838,2022-09-17 17:20:40+00:00,754.4798112
979,42.261916,-83.433171,2022-09-17 17:42:55+00:00,1074.384404
980,33.709397,-87.057447,2022-09-20 16:03:03+00:00,1776.45303
981,33.709236,-87.057454,2022-09-20 16:08:17+00:00,1339.87678
982,33.713026,-86.857028,2022-09-20 16:12:47+00:00,4095.191783
983,33.716403,-86.857675,2022-09-20 16:16:26+00:00,2417.308771
986,33.708189,-87.057105,2022-09-20 16:44:19+00:00,1045.400187
987,33.711352,-87.057483,2022-09-20 16:48:28+00:00,2386.785146
988,33.709455,-87.057443,2022-09-20 16:53:03+00:00,2730.678757
989,33.708504,-87.056707,2022-09-20 16:58:27+00:00,2432.469972
990,33.715237,-86.856394,2022-09-20 17:03:41+00:00,2254.820151
991,33.715648,-86.858149,2022-09-20 17:08:27+00:00,1504.34718
992,33.715393,-86.85896,2022-09-20 17:12:37+00:00,2189.740987
993,33.713619,-86.856966,2022-09-20 17:17:20+00:00,2434.783159
998,33.241848,-87.652027,2022-09-21 16:20:35+00:00,646.5351638
999,33.245218,-87.65277,2022-09-21 16:28:28+00:00,1164.079781
1020,34.977474,-78.461023,2022-09-23 15:43:54+00:00,4686.220194
1035,35.517162,-78.426043,2022-09-23 18:14:25+00:00,980.0874449
1037,34.746758,-78.810816,2022-09-24 17:25:24+00:00,186.4322257
1038,34.792499,-78.912928,2022-09-24 17:35:36+00:00,336.4879189
1039,35.338597,-80.65685,2022-09-26 15:02:09+00:00,1619.578759
1040,35.348774,-80.662871,2022-09-26 15:02:09+00:00,741.4346946
1042,35.339301,-79.968115,2022-09-26 15:24:58+00:00,1687.0
1045,35.010412,-80.16051,2022-09-26 15:32:57+00:00,524.6915665
1046,35.007082,-80.16475,2022-09-26 15:32:57+00:00,1443.238366
1049,34.136187,-84.035814,2022-09-26 16:09:10+00:00,3594.674526
1050,34.134131,-84.033586,2022-09-26 16:09:10+00:00,4750.900474
1051,34.135219,-84.040237,2022-09-26 16:09:10+00:00,3776.484829
1052,34.272881,-84.392206,2022-09-26 16:22:31+00:00,2831.301751
1053,34.792158,-78.90997,2022-09-26 16:37:17+00:00,688.0
1055,34.746429,-78.810346,2022-09-26 16:43:28+00:00,682.8562547
1060,34.274786,-84.392792,2022-09-26 17:35:00+00:00,2352.182586
1061,34.276264,-84.391017,2022-09-26 17:45:45+00:00,2799.059034
1062,34.274249,-84.393466,2022-09-26 17:53:39+00:00,2722.413424
1063,34.276264,-84.391017,2022-09-26 17:53:39+00:00,2452.953535
1064,34.135496,-84.039954,2022-09-26 18:03:13+00:00,2830.286026
1065,34.135513,-84.039863,2022-09-26 18:08:08+00:00,2403.578382
1066,34.273787,-84.392341,2022-09-26 18:22:12+00:00,4407.666835
1069,35.012531,-80.161765,2022-09-27 16:31:30+00:00,1804.0
1070,35.340857,-80.65764,2022-09-27 16:49:18+00:00,1453.417505
1075,35.914582,-81.596468,2022-09-27 17:36:14+00:00,763.8715427
1076,33.236422,-84.116104,2022-09-27 17:46:14+00:00,4380.601493
1077,36.598554,-82.147116,2022-09-27 17:54:02+00:00,1438.536476
1078,33.234674,-84.117187,2022-09-27 17:56:51+00:00,4857.1388
1079,33.234902,-84.116347,2022-09-27 18:02:35+00:00,5276.747286
1080,33.235091,-84.12009,2022-09-27 18:02:35+00:00,1274.233251
1081,33.235916,-84.11597,2022-09-27 18:08:01+00:00,4221.055703
1082,33.234398,-84.116328,2022-09-27 18:14:08+00:00,3473.597063
1083,33.235607,-84.117335,2022-09-27 18:20:37+00:00,4182.903806
1084,33.235795,-84.119232,2022-09-27 18:26:25+00:00,2439.468932
1086,33.996655,-85.177912,2022-09-27 19:15:20+00:00,3642.008244
1087,33.996791,-85.177399,2022-09-27 19:21:15+00:00,2455.222192
1088,34.136192,-84.04115,2022-09-27 19:42:40+00:00,2193.37199
1089,34.136619,-84.038375,2022-09-27 19:42:40+00:00,2822.430754
1090,34.135976,-84.040657,2022-09-27 19:49:12+00:00,4509.012923
1091,33.996478,-85.177919,2022-09-27 20:17:38+00:00,3735.754516
1092,33.682721,-86.253351,2022-09-28 16:28:44+00:00,1156.094737
1140,39.885755,-80.538624,2022-10-03 16:09:32+00:00,3941.093332
1142,39.872244,-80.445557,2022-10-03 16:09:32+00:00,2109.053676
1144,39.859337,-80.399861,2022-10-03 16:09:32+00:00,3270.279364
1152,39.816174,-80.558875,2022-10-03 17:27:44+00:00,2540.119437
1165,43.211151,-78.974016,2022-10-05 15:17:43+00:00,2695.0
1168,35.920072,-81.594986,2022-10-08 15:02:26+00:00,598.073474
1169,35.338855,-80.660344,2022-10-08 15:39:49+00:00,4730.342965
1174,40.075429,-80.496219,2022-10-09 16:23:40+00:00,2713.722972
1175,40.089367,-80.489318,2022-10-09 16:23:40+00:00,1386.29068
1176,39.821169,-80.606542,2022-10-09 16:23:40+00:00,1948.483478
1177,39.791961,-80.607171,2022-10-09 16:23:40+00:00,2374.880737
1184,39.681736,-80.297188,2022-10-09 18:23:31+00:00,1537.570305
1185,39.836204,-80.273628,2022-10-09 18:35:05+00:00,6633.04067
1189,38.405684,-82.018927,2022-10-14 15:19:08+00:00,1565.271108
1191,37.551402,-82.410826,2022-10-14 16:50:55+00:00,1829.072797
1193,37.250679,-81.89834,2022-10-14 18:38:49+00:00,2117.383333
1196,39.239732,-80.466974,2022-10-16 16:25:48+00:00,1375.249781
1203,39.542006,-107.571471,2022-10-17 17:06:51+00:00,144.7825759
1204,39.542007,-107.571386,2022-10-17 17:13:32+00:00,232.9574993
1205,39.50782,-107.643971,2022-10-17 17:42:00+00:00,163.1680805
1206,39.527277,-107.931722,2022-10-17 18:37:50+00:00,46.76995822
1207,39.517278,-107.904295,2022-10-17 18:40:48+00:00,725.3272975
1208,39.517329,-107.905449,2022-10-17 18:45:22+00:00,382.0399851
1209,39.50698,-107.906215,2022-10-17 18:45:22+00:00,289.0805491
1210,39.538137,-107.875544,2022-10-17 18:45:22+00:00,181.6712111
1211,39.506917,-107.906179,2022-10-17 18:50:10+00:00,271.3044886
1212,39.36991,-108.088619,2022-10-17 19:45:42+00:00,971.1076829
1213,39.421511,-108.012853,2022-10-17 19:45:42+00:00,502.361418
1214,39.411042,-108.070728,2022-10-17 19:53:45+00:00,262.7185635
1215,39.369669,-108.088541,2022-10-18 18:09:20+00:00,1030.658225
1216,39.421286,-108.013075,2022-10-18 18:09:20+00:00,934.1518123
1217,39.369902,-108.08856,2022-10-18 18:15:24+00:00,1236.764659
1218,39.421376,-108.012957,2022-10-18 18:15:24+00:00,1260.112861
1219,39.671084,-108.160572,2022-10-18 18:51:39+00:00,541.4087548
1220,39.571443,-108.267081,2022-10-18 19:36:59+00:00,439.2579945
1221,39.544662,-108.284817,2022-10-18 19:45:42+00:00,1295.016022
1222,39.501114,-108.323428,2022-10-18 19:54:51+00:00,1057.245738
1223,39.501146,-108.323426,2022-10-18 20:04:11+00:00,1580.301655
1224,38.880605,-107.462572,2022-10-18 20:38:14+00:00,1349.466297
1225,39.369885,-108.0886,2022-10-19 16:58:51+00:00,1378.589985
1226,39.421314,-108.012884,2022-10-19 16:58:51+00:00,748.5645497
1227,39.542076,-107.571487,2022-10-19 17:18:11+00:00,116.1686161
1228,39.542119,-107.571483,2022-10-19 17:24:28+00:00,158.6420697
1229,39.484506,-107.717167,2022-10-19 18:15:01+00:00,129.4005474
1230,39.456978,-107.756259,2022-10-19 18:27:37+00:00,661.5913249
1231,39.478996,-107.774172,2022-10-19 18:33:31+00:00,140.5690598
1232,39.538134,-107.875543,2022-10-19 19:04:43+00:00,119.0212291
1233,39.421255,-108.013048,2022-10-19 19:38:49+00:00,403.9083435
1235,39.410686,-108.071008,2022-10-19 19:46:51+00:00,150.7682093
1237,39.421244,-108.012993,2022-10-20 17:58:00+00:00,645.7223039
1238,39.536595,-108.236377,2022-10-20 18:55:39+00:00,610.6845345
1239,39.537032,-108.236285,2022-10-20 19:05:20+00:00,434.8058108
1240,39.421353,-108.012759,2022-10-20 20:06:26+00:00,540.9678685
1242,39.542095,-107.571487,2022-10-21 17:09:20+00:00,130.150117
1243,39.542113,-107.57151,2022-10-21 17:16:34+00:00,222.636702
1244,39.410739,-108.07089,2022-10-21 19:44:51+00:00,440.267125
1245,39.894881,-79.836115,2022-10-24 15:40:32+00:00,985.0358638
1246,39.655912,-80.14905,2022-10-24 17:02:25+00:00,893.7669877
1248,39.829573,-80.165832,2022-10-24 17:37:30+00:00,292.7367783
1249,39.622161,-80.278865,2022-10-24 17:37:30+00:00,702.0674988
