plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,plume_png_object,plume_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider
ang20220324t193809-D,36.723275,-107.410457,2022-03-24T19:38:09+00,Oil & Gas (1B2),CH4,mf,"[-107.4164403360538, 36.71792068023916, -107.4035485390736, 36.72825390369247]",ang,,,142.5894797,81.33682386,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t193809-E,36.663288,-107.346525,2022-03-24T19:38:09+00,Oil & Gas (1B2),CH4,mf,"[-107.35052496223364, 36.656358408981625, -107.33685973514415, 36.66727536945275]",ang,,,393.5615806,159.6524739,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t195537-A,37.066149,-107.868838,2022-03-24T19:55:37+00,Oil & Gas (1B2),CH4,mf,"[-107.87549265182301, 37.062478264681225, -107.86253898050511, 37.07281431532947]",ang,,,266.7726376,149.7931441,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t195537-B,36.824776,-107.537026,2022-03-24T19:55:37+00,Oil & Gas (1B2),CH4,mf,"[-107.5433296890945, 36.820029908861805, -107.53030734400095, 36.83049879923194]",ang,,,291.608865,118.3630765,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t195537-C,36.718583,-107.370317,2022-03-24T19:55:37+00,Oil & Gas (1B2),CH4,mf,"[-107.37713320802777, 36.71308583418042, -107.36413031134826, 36.72355368120641]",ang,,,1598.275317,345.5160612,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t195537-D,36.611683,-107.245173,2022-03-24T19:55:37+00,Oil & Gas (1B2),CH4,mf,"[-107.25161371369835, 36.60639806262971, -107.23874191208978, 36.61673022069835]",ang,,,362.8155102,62.25277377,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t195537-E,37.066174,-107.868868,2022-03-24T19:55:37+00,Oil & Gas (1B2),CH4,mf,"[-107.87549265182301, 37.062478264681225, -107.86253898050511, 37.07281431532947]",ang,,,277.3289709,158.865767,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t201527-A,36.851495,-107.574901,2022-03-24T20:15:27+00,Oil & Gas (1B2),CH4,mf,"[-107.58048065899314, 36.848288568979676, -107.56756554666512, 36.858622882104555]",ang,,,237.3520289,66.7390264,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t201527-B,36.824748,-107.536929,2022-03-24T20:15:27+00,Oil & Gas (1B2),CH4,mf,"[-107.541499104121, 36.8188663198613, -107.52847697092996, 36.82933519907195]",ang,,,319.8033351,90.58060218,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t201527-C,36.829231,-107.52798,2022-03-24T20:15:27+00,Oil & Gas (1B2),CH4,mf,"[-107.53448419440572, 36.82406778510078, -107.52146123955524, 36.834536613174734]",ang,,,155.202167,41.79646079,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t201527-D,36.817096,-107.525671,2022-03-24T20:15:27+00,Oil & Gas (1B2),CH4,mf,"[-107.53243622011661, 36.81234002449012, -107.5194152654036, 36.82280884899992]",ang,,,182.4323797,115.6174075,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t201527-E,36.765316,-107.412674,2022-03-24T20:15:27+00,Oil & Gas (1B2),CH4,mf,"[-107.4181899055302, 36.75957531442026, -107.40517882361839, 36.77004340830681]",ang,,,247.6775479,51.46305687,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t202850-A,37.053716,-107.784868,2022-03-24T20:28:50+00,Oil & Gas (1B2),CH4,mf,"[-107.79172909729036, 37.0488003113318, -107.77872233418249, 37.05918059348441]",ang,,,227.555215,118.0545214,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t202850-B,36.96572,-107.673001,2022-03-24T20:28:50+00,Oil & Gas (1B2),CH4,mf,"[-107.678623379787, 36.96152810700376, -107.66563231838518, 36.971907769627414]",ang,,,301.7877438,89.98105419,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t202850-C,36.765681,-107.41254,2022-03-24T20:28:50+00,Oil & Gas (1B2),CH4,mf,"[-107.4178873119711, 36.760545189128415, -107.40487606910699, 36.77101328011149]",ang,,,533.1793193,191.8572489,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t204413-A,37.053793,-107.78597,2022-03-24T20:44:13+00,Oil & Gas (1B2),CH4,mf,"[-107.79148573317146, 37.05003738982149, -107.7784786264791, 37.060372843262755]",ang,,,488.1352433,182.5807042,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t204413-B,37.044783,-107.730804,2022-03-24T20:44:13+00,Oil & Gas (1B2),CH4,mf,"[-107.73690060818367, 37.03971799652581, -107.72400827171296, 37.050053128154616]",ang,,,264.619091,83.52739737,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t204413-C,36.908252,-107.561389,2022-03-24T20:44:13+00,Oil & Gas (1B2),CH4,mf,"[-107.56775488044138, 36.903256933248905, -107.55471823066011, 36.913725913117666]",ang,,,171.1682765,68.61949233,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t204413-D,36.873675,-107.513544,2022-03-24T20:44:13+00,Oil & Gas (1B2),CH4,mf,"[-107.52029072657375, 36.8688528768254, -107.50726030571423, 36.87932157178986]",ang,,,372.6214642,139.2270898,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t204413-E,36.871615,-107.499557,2022-03-24T20:44:13+00,Oil & Gas (1B2),CH4,mf,"[-107.50591972975693, 36.86681041421628, -107.49300225118911, 36.87714411571918]",ang,,,289.6030658,103.6863127,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t204413-F,36.811874,-107.4038,2022-03-24T20:44:13+00,Oil & Gas (1B2),CH4,mf,"[-107.40768686500493, 36.80697986776591, -107.39466787041839, 36.817447849381615]",ang,,,164.4402068,60.78895026,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t204413-G,36.770802,-107.347034,2022-03-24T20:44:13+00,Oil & Gas (1B2),CH4,mf,"[-107.351605353189, 36.76697915588014, -107.3386496960502, 36.77731200320136]",ang,,,1284.831991,249.1113077,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t205811-A,37.045106,-107.730701,2022-03-24T20:58:11+00,Oil & Gas (1B2),CH4,mf,"[-107.73724725111325, 37.04057489600452, -107.72435476740463, 37.050910028996064]",ang,,,306.4333905,132.048357,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t205811-B,36.965095,-107.567778,2022-03-24T20:58:11+00,Oil & Gas (1B2),CH4,mf,"[-107.57417795002902, 36.96001683531477, -107.56113159582105, 36.97048580809348]",ang,,,95.76480654,32.22963643,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t205811-C,36.932334,-107.560059,2022-03-24T20:58:11+00,Oil & Gas (1B2),CH4,mf,"[-107.56628885894494, 36.92699385833879, -107.55336075668573, 36.937327904641855]",ang,,,162.1472102,55.52587528,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t205811-D,36.836494,-107.420055,2022-03-24T20:58:11+00,Oil & Gas (1B2),CH4,mf,"[-107.42600173586482, 36.83338344648083, -107.41309054008171, 36.84371663990684]",ang,,,213.9864123,85.68131908,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t211235-A,37.142453,-107.787535,2022-03-24T21:12:35+00,Oil & Gas (1B2),CH4,mf,"[-107.79300502708315, 37.13917896911598, -107.78009544299638, 37.1495143520157]",ang,,,1963.337855,614.2056165,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t211235-B,37.108974,-107.754736,2022-03-24T21:12:35+00,Oil & Gas (1B2),CH4,mf,"[-107.76115966064955, 37.10474863038991, -107.74825629050666, 37.11503880683454]",ang,,,317.7649905,210.9595565,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t211235-C,37.050331,-107.675752,2022-03-24T21:12:35+00,Oil & Gas (1B2),CH4,mf,"[-107.68152502691302, 37.045194065022585, -107.66863233453245, 37.05548380605912]",ang,,,327.7240831,147.3847822,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t211235-D,36.918562,-107.470462,2022-03-24T21:12:35+00,Oil & Gas (1B2),CH4,mf,"[-107.476737266301, 36.91354883707222, -107.46369962419544, 36.92401720121967]",ang,,,135.3943847,69.02823227,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t211235-E,36.86847,-107.391351,2022-03-24T21:12:35+00,Oil & Gas (1B2),CH4,mf,"[-107.39756608582924, 36.863735282314, -107.38453757202643, 36.87420314644793]",ang,,,225.2339174,146.5716972,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t211235-F,36.82936,-107.361243,2022-03-24T21:12:35+00,Oil & Gas (1B2),CH4,mf,"[-107.3674325433364, 36.82407568045477, -107.35441100647083, 36.8345433676439]",ang,,,396.614583,363.4809165,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t211235-G,36.809456,-107.338288,2022-03-24T21:12:35+00,Oil & Gas (1B2),CH4,mf,"[-107.34480370311637, 36.80392222806699, -107.3318981443621, 36.814254887371746]",ang,,,1217.312681,299.1435644,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t212542-A,37.143442,-107.787211,2022-03-24T21:25:42+00,Oil & Gas (1B2),CH4,mf,"[-107.7908829014427, 37.14146452843597, -107.77656346076591, 37.15292330194311]",ang,,,4995.786543,1446.417703,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t212542-B,37.053997,-107.62629,2022-03-24T21:25:42+00,Oil & Gas (1B2),CH4,mf,"[-107.63343562585698, 37.04996423591014, -107.62042962080187, 37.06029882401033]",ang,,,103.3157148,52.12596529,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220324t212542-C,36.934791,-107.470758,2022-03-24T21:25:42+00,Oil & Gas (1B2),CH4,mf,"[-107.47699305937714, 36.93004612330982, -107.46395261096355, 36.940514475161386]",ang,,,276.0721705,158.3776791,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t173925-A,36.793308,-108.389105,2022-03-25T17:39:25+00,Coal Mining (1B1a),CH4,mf,"[-108.39371832063757, 36.78913337388633, -108.38034928566445, 36.799885897008025]",ang,,,219.0224808,97.94942319,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t175529-A,36.8103,-108.356427,2022-03-25T17:55:29+00,Oil & Gas (1B2),CH4,mf,"[-108.36308288493981, 36.804643830985974, -108.34907590133272, 36.815858160779335]",ang,,,77.8466418,52.23336441,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t175529-B,36.814121,-108.328838,2022-03-25T17:55:29+00,Oil & Gas (1B2),CH4,mf,"[-108.3359558383324, 36.80856440207474, -108.32194832370999, 36.819778582699236]",ang,,,126.8269766,67.08692816,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t175529-D,36.620435,-108.077554,2022-03-25T17:55:29+00,Oil & Gas (1B2),CH4,mf,"[-108.0817514697113, 36.614366351096244, -108.06778071541918, 36.625579412389236]",ang,,,117.5863743,82.97500867,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t180940-A,36.814514,-108.328882,2022-03-25T18:09:40+00,Oil & Gas (1B2),CH4,mf,"[-108.3356460096324, 36.809463537375876, -108.32195698068735, 36.82042263326043]",ang,,,135.5458572,54.56203491,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t180940-B,36.600122,-107.97591,2022-03-25T18:09:40+00,Oil & Gas (1B2),CH4,mf,"[-107.98227718296695, 36.59430803812786, -107.96851009074229, 36.60540816065174]",ang,,,82.53516477,47.03338179,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t182553-A,36.709705,-108.128608,2022-03-25T18:25:53+00,Oil & Gas (1B2),CH4,mf,"[-108.13503951265439, 36.703862157854005, -108.12137070539339, 36.714772502596674]",ang,,,184.8702388,108.296591,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t182553-B,36.457577,-107.740842,2022-03-25T18:25:53+00,Oil & Gas (1B2),CH4,mf,"[-107.74734499991837, 36.4519038843299, -107.73372352724753, 36.462859622293315]",ang,,,149.9572804,95.53284996,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t184019-A,36.822488,-108.204312,2022-03-25T18:40:19+00,Oil & Gas (1B2),CH4,mf,"[-108.21101829973087, 36.81757276964721, -108.19732881971191, 36.82848342421041]",ang,,,343.5636146,171.2638297,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t184019-B,36.788635,-108.204455,2022-03-25T18:40:19+00,Oil & Gas (1B2),CH4,mf,"[-108.21101535123424, 36.78328107191106, -108.19745109232255, 36.79414400001409]",ang,,,184.9297686,81.31156231,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t184019-C,36.577187,-107.867678,2022-03-25T18:40:19+00,Oil & Gas (1B2),CH4,mf,"[-107.87365015785096, 36.572148272651994, -107.86000663163391, 36.58310470954556]",ang,,,106.7371675,47.98413043,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t184019-D,36.479157,-107.710692,2022-03-25T18:40:19+00,Oil & Gas (1B2),CH4,mf,"[-107.716347123299, 36.47378258436228, -107.70260344726384, 36.48488111401843]",ang,,,196.9682071,134.4234197,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t185825-A,36.653954,-107.956807,2022-03-25T18:58:25+00,Oil & Gas (1B2),CH4,mf,"[-107.96347333065536, 36.64845495792753, -107.94963724310823, 36.65955503021513]",ang,,,78.59808804,54.47669176,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t185825-B,36.479159,-107.710692,2022-03-25T18:58:25+00,Oil & Gas (1B2),CH4,mf,"[-107.71643226039723, 36.473982259271004, -107.70280733895383, 36.48489002169103]",ang,,,100.579003,70.98128296,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t185825-C,36.477526,-107.693576,2022-03-25T18:58:25+00,Oil & Gas (1B2),CH4,mf,"[-107.70007721506639, 36.47200226307183, -107.68645277495735, 36.48290991885249]",ang,,,89.54543195,49.71564963,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t191254-A,36.685918,-107.930255,2022-03-25T19:12:54+00,Oil & Gas (1B2),CH4,mf,"[-107.93650209702217, 36.68054429768889, -107.92303839216565, 36.691294405758]",ang,,,105.0874565,44.70410777,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t191254-B,36.623383,-107.852384,2022-03-25T19:12:54+00,Oil & Gas (1B2),CH4,mf,"[-107.85972798727859, 36.61856593221776, -107.846392099023, 36.629315630841106]",ang,,,131.7521218,84.83270247,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t191254-C,36.51592,-107.715957,2022-03-25T19:12:54+00,Oil & Gas (1B2),CH4,mf,"[-107.72137605179071, 36.51025049528724, -107.70788535643231, 36.52113961912693]",ang,,,402.4896014,140.2603434,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t192854-A,36.732222,-107.95845,2022-03-25T19:28:54+00,Oil & Gas (1B2),CH4,mf,"[-107.96255504653425, 36.71901292425992, -107.93228744468706, 36.74327091454086]",ang,,,2238.465522,980.4105042,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t192854-B,36.728803,-107.957256,2022-03-25T19:28:54+00,Oil & Gas (1B2),CH4,mf,"[-107.9636223246174, 36.72391529702574, -107.95026750310075, 36.734665526253906]",ang,,,283.8056712,105.4770271,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t192854-C,36.73248,-107.961389,2022-03-25T19:28:54+00,Oil & Gas (1B2),CH4,mf,"[-107.96727355268845, 36.727238822886704, -107.95368469084107, 36.73812940692861]",ang,,,444.0693214,174.7324655,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t200407-A,36.991505,-107.521305,2022-03-25T20:04:07+00,Oil & Gas (1B2),CH4,mf,"[-107.52717103705372, 36.986294873831916, -107.51423324445425, 36.996628614577354]",ang,,,200.5598997,150.1310083,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t200407-B,36.978297,-107.486322,2022-03-25T20:04:07+00,Oil & Gas (1B2),CH4,mf,"[-107.492328236614, 36.97337444820777, -107.4792802837875, 36.98384286645354]",ang,,,129.0435385,116.307041,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t201833-A,37.0579,-107.546703,2022-03-25T20:18:33+00,Oil & Gas (1B2),CH4,mf,"[-107.55315051381673, 37.05302368969224, -107.54003201571825, 37.06349255515396]",ang,,,279.1554229,159.5446511,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220325t201833-B,36.996592,-107.448146,2022-03-25T20:18:33+00,Oil & Gas (1B2),CH4,mf,"[-107.45457675406655, 36.992409501401966, -107.44152587374617, 37.00287764851673]",ang,,,252.632514,154.555876,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220401t183217-A,34.902403,-117.15979,2022-04-01T18:32:17+00,Oil & Gas (1B2),CH4,mf,"[-117.17218446088529, 34.89868696132935, -117.15674184240217, 34.9113514797465]",ang,,,110.0527016,88.79284459,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220401t191621-A,36.371722,-114.872026,2022-04-01T19:16:21+00,Solid Waste (6A),CH4,mf,"[-114.87713181129521, 36.36600598095525, -114.86572361436838, 36.37519184058588]",ang,,,92.35890725,29.14287036,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220401t191621-B,36.370637,-114.864447,2022-04-01T19:16:21+00,Solid Waste (6A),CH4,mf,"[-114.87028741246654, 36.361101325401684, -114.85335146776998, 36.37477905021145]",ang,,,190.7485249,79.27964081,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220401t191621-C,36.371824,-114.857613,2022-04-01T19:16:21+00,Solid Waste (6A),CH4,mf,"[-114.86329017237249, 36.367827615139184, -114.85188164339027, 36.377053991209976]",ang,,,652.8842009,209.253415,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220401t205816-A,32.850611,-117.166576,2022-04-01T20:58:16+00,Solid Waste (6A),CH4,mf,"[-117.17245786060163, 32.84611457993877, -117.16027480617542, 32.85639523644528]",ang,,,282.5217913,94.53976267,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220401t205816-B,32.85239,-117.165235,2022-04-01T20:58:16+00,Solid Waste (6A),CH4,mf,"[-117.17180471421464, 32.846483706093636, -117.15945770743119, 32.85681025856133]",ang,,,301.0742069,118.1857533,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220401t212206-A,33.79765,-117.462502,2022-04-01T21:22:06+00,Solid Waste (6A),CH4,mf,"[-117.46639770786771, 33.7919910210049, -117.45716404858335, 33.79966442248165]",ang,,,408.3424587,222.102079,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220401t212926-A,33.720606,-117.704218,2022-04-01T21:29:26+00,Solid Waste (6A),CH4,mf,"[-117.7071582128895, 33.7174490787392, -117.70055728653536, 33.72291516248924]",ang,,,437.3110295,150.9351222,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220401t214726-A,34.327882,-118.516803,2022-04-01T21:47:26+00,Solid Waste (6A),CH4,mf,"[-118.52042886195584, 34.325727002117276, -118.51375305005296, 34.33126429362385]",ang,,,1444.963478,452.2496693,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220406t181817-A,37.458775,-121.942427,2022-04-06T18:18:17+00,Solid Waste (6A),CH4,mf,"[-121.95081788740892, 37.4526288484054, -121.93756120210273, 37.46319697987751]",ang,,,6470.644088,3206.744195,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220406t184200-A,37.995263,-121.937379,2022-04-06T18:42:00+00,Solid Waste (6A),CH4,mf,"[-121.94388024313393, 37.98954913388211, -121.93104149676151, 37.999711912816245]",ang,,,789.5585591,291.7717738,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220406t184922-A,38.014765,-122.114041,2022-04-06T18:49:22+00,Electricity Generation (1A1),CH4,mf,"[-122.12210097786466, 38.00863216546592, -122.1093158171092, 38.018705131504625]",ang,,,474.0026656,158.8419301,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220406t192150-A,37.498952,-122.412006,2022-04-06T19:21:50+00,Solid Waste (6A),CH4,mf,"[-122.41614665323593, 37.49406331803125, -122.40359174619135, 37.50397985247084]",ang,,,,,,,,,,AVIRIS-NG,NASA-JPL
ang20220406t193219-A,37.45678,-121.942402,2022-04-06T19:32:19+00,Solid Waste (6A),CH4,mf,"[-121.94995320348178, 37.45114212691481, -121.93720667708291, 37.461305522632884]",ang,,,1374.149685,693.9158871,,,,,hrrr,AVIRIS-NG,NASA-JPL
GAO20220410t153353p0000-A,25.858422,-80.35176,2022-04-10T15:33:53+00,Solid Waste (6A),CH4,mf,,GAO,,,3351.647828,1009.585207,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220410t153846p0000-B,25.8573,-80.352214,2022-04-10T15:38:46+00,Solid Waste (6A),CH4,mf,"[-80.36071512302364, 25.849699999616657, -80.34726557426133, 25.861803179169232]",GAO,,,1999.569265,806.6177813,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220410t163143p0000-A,27.384493,-80.394558,2022-04-10T16:31:43+00,Solid Waste (6A),CH4,mf,"[-80.40197196853202, 27.378466979399136, -80.38828235883022, 27.390622524412112]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220411t144700p0000-A,27.202179,-82.394735,2022-04-11T14:47:00+00,Solid Waste (6A),CH4,mf,"[-82.40231699437918, 27.198450458080522, -82.38979182121626, 27.209639657650516]",GAO,,,2149.45342,574.6304158,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220411t145217p0000-B,27.475355,-82.443531,2022-04-11T14:52:17+00,Solid Waste (6A),CH4,mf,"[-82.4504991237222, 27.47042036784886, -82.4378879229454, 27.481559571214138]",GAO,,,2513.487602,798.1200615,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220411t152717p0000-A,28.022034,-81.847085,2022-04-11T15:27:17+00,Solid Waste (6A),CH4,mf,"[-81.8536516923307, 28.016331680734, -81.84114363908903, 28.027422907631387]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220411t154718p0000-A,28.474502,-81.225103,2022-04-11T15:47:18+00,Solid Waste (6A),CH4,mf,"[-81.23178501197837, 28.46844628581884, -81.21916670829441, 28.47948868400736]",GAO,,,4770.918167,1437.367126,,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20220412t140119p0000-A,27.344635,-80.681285,2022-04-12T14:01:19+00,Solid Waste (6A),CH4,mf,"[-80.68901764523056, 27.339812850683202, -80.67652857295616, 27.35090631722711]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220412t140515p0000-A,27.344216,-80.680963,2022-04-12T14:05:15+00,Solid Waste (6A),CH4,mf,"[-80.68757531893372, 27.338617918695096, -80.67508638055139, 27.349711385950865]",GAO,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20220413t135259p0000-A,25.857411,-80.351967,2022-04-13T13:52:59+00,Solid Waste (6A),CH4,mf,"[-80.35824946910854, 25.852612814271748, -80.34597567724943, 25.863707239934605]",GAO,,,1664.409244,430.2976984,,,,,hrrr,Global Airborne Observatory,ASU GDCS
ang20220415t165631-A,36.73529,-107.966251,2022-04-15T16:56:31+00,Oil & Gas (1B2),CH4,mf,"[-107.97057220943947, 36.731716649868574, -107.96158273784862, 36.73892087620448]",ang,,,67.57450234,51.89843192,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220415t165631-B,36.732652,-107.968376,2022-04-15T16:56:31+00,Oil & Gas (1B2),CH4,mf,"[-107.97243896546205, 36.729083340625124, -107.96344969238905, 36.73631911337032]",ang,,,48.92048804,21.94384439,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220415t165631-C,36.730625,-107.967266,2022-04-15T16:56:31+00,Oil & Gas (1B2),CH4,mf,"[-107.97157506967103, 36.727137467246784, -107.96258612559386, 36.73434170050266]",ang,,,34.28101391,12.63758517,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220415t165631-D,36.732653,-107.961328,2022-04-15T16:56:31+00,Oil & Gas (1B2),CH4,mf,"[-107.96507950201189, 36.729904949062096, -107.95609016991118, 36.73714069189045]",ang,,,108.857894,50.8062235,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220415t165631-E,36.728869,-107.957367,2022-04-15T16:56:31+00,Oil & Gas (1B2),CH4,mf,"[-107.96131118522162, 36.7251093493642, -107.95232242944694, 36.73234508020931]",ang,,,166.0829135,64.59724281,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220415t165631-F,36.680991,-107.878106,2022-04-15T16:56:31+00,Oil & Gas (1B2),CH4,mf,"[-107.88246578054952, 36.67705200119508, -107.87344368006084, 36.68428752028368]",ang,,,53.92800187,21.63556671,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220415t165631-G,36.597796,-107.776265,2022-04-15T16:56:31+00,Oil & Gas (1B2),CH4,mf,"[-107.78067369274554, 36.594140403138105, -107.77170104313882, 36.601375469176325]",ang,,,90.66444887,31.03267562,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220415t165631-H,36.542773,-107.703467,2022-04-15T16:56:31+00,Oil & Gas (1B2),CH4,mf,"[-107.70780049693344, 36.53913260045397, -107.69883458473025, 36.54636738486126]",ang,,,219.522222,68.72337848,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220415t165631-I,36.521799,-107.651819,2022-04-15T16:56:31+00,Oil & Gas (1B2),CH4,mf,"[-107.65617264394788, 36.518234843980785, -107.64713123595453, 36.525500788676325]",ang,,,255.1680298,98.33348059,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220415t171029-A,36.850905,-108.090667,2022-04-15T17:10:29+00,Oil & Gas (1B2),CH4,mf,"[-108.09414072403398, 36.84736281336723, -108.08535613465948, 36.85439223416938]",ang,,,208.2902585,104.5115326,,,,,hrrr,AVIRIS-NG,NASA-JPL
ang20220415t171029-C,36.711255,-107.894261,2022-04-15T17:10:29+00,Oil & Gas (1B2),CH4,mf,"[-107.8980277467303, 36.70793441289846, -107.88926004488594, 36.714963095536596]",ang,,,263.5086198,182.4537096,,,,,hrrr,AVIRIS-NG,NASA-JPL
